throughput,frame_nr,pkt_nr,n_elements
64,514,79006,128
64,514,79045,128
64,514,79083,7
64,515,79159,128
64,515,79198,128
64,515,79236,9
64,516,79312,128
64,516,79352,128
64,516,79390,12
64,517,79467,128
64,517,79506,128
64,517,79544,13
64,518,79620,128
64,518,79659,128
64,518,79697,4
64,519,79774,128
64,519,79813,128
64,519,79851,10
64,520,79928,128
64,520,79966,128
64,520,80005,11
64,521,80081,128
64,521,80120,128
64,521,80158,11
64,522,80235,128
64,522,80274,128
64,522,80312,7
64,523,80388,128
64,523,80428,128
64,523,80466,7
64,524,80543,128
64,524,80581,128
64,524,80620,8
64,525,80696,128
64,525,80735,128
64,525,80773,6
64,526,80850,128
128,0,58,128
128,0,96,9
128,1,173,128
128,1,211,128
128,2,326,128
128,2,365,128
128,2,404,4
128,3,479,128
128,3,517,128
128,3,557,5
128,4,632,128
128,4,671,128
128,4,711,6
128,5,786,128
128,5,826,128
128,5,864,6
128,6,939,128
128,6,979,128
128,6,1017,5
128,7,1094,128
128,7,1132,128
128,8,1246,128
128,8,1285,128
128,9,1399,128
128,9,1476,127
128,10,1551,128
128,10,1591,128
128,10,1630,7
128,11,1706,128
128,11,1746,128
128,11,1783,8
128,12,1859,128
128,12,1898,128
128,12,1937,9
128,13,2013,128
128,13,2052,128
128,13,2090,7
128,14,2166,128
128,14,2205,128
128,14,2244,6
128,15,2321,128
128,15,2359,128
128,15,2398,10
128,16,2475,128
128,16,2514,128
128,16,2552,12
128,17,2628,128
128,17,2666,128
128,17,2706,5
128,18,2781,128
128,18,2822,128
128,18,2859,8
128,19,2936,128
128,19,2973,128
128,19,3012,6
128,20,3089,128
128,20,3128,128
128,20,3167,8
128,21,3243,128
128,21,3282,128
128,21,3320,10
128,22,3397,128
128,22,3435,128
128,22,3473,7
128,23,3550,128
128,23,3588,128
128,23,3628,8
128,24,3703,128
128,24,3742,128
128,24,3781,12
128,25,3857,128
128,25,3897,128
128,25,3936,7
128,26,4011,128
128,26,4051,128
128,26,4089,3
128,27,4165,128
128,27,4204,128
128,27,4242,11
128,28,4319,128
128,28,4358,128
128,28,4396,12
128,29,4473,128
128,29,4511,128
128,29,4549,11
128,30,4626,128
128,30,4664,128
128,30,4703,3
128,31,4780,128
128,31,4819,128
128,31,4858,9
128,32,4933,128
128,32,4973,128
128,32,5011,11
128,33,5087,128
128,33,5126,128
128,33,5165,9
128,34,5240,128
128,34,5279,128
128,34,5318,7
128,35,5395,128
128,35,5434,128
128,35,5472,10
128,36,5549,128
128,36,5587,128
128,36,5625,11
128,37,5702,128
128,37,5741,128
128,37,5779,12
128,38,5856,128
128,38,5894,128
128,38,5933,7
128,39,6010,128
128,39,6048,128
128,39,6087,4
128,40,6163,128
128,40,6202,128
128,40,6241,8
128,41,6317,128
128,41,6356,128
128,41,6394,11
128,42,6470,128
128,42,6510,128
128,42,6548,8
128,43,6625,128
128,43,6662,128
128,43,6702,6
128,44,6778,128
128,44,6817,128
128,44,6855,9
128,45,6931,128
128,45,6971,128
128,45,7009,7
128,46,7086,128
128,46,7124,128
128,46,7163,11
128,47,7239,128
128,47,7277,128
128,47,7317,9
128,48,7392,128
128,48,7431,128
128,48,7471,10
128,49,7547,128
128,49,7586,128
128,49,7624,10
128,50,7700,128
128,50,7739,128
128,50,7778,9
128,51,7854,128
128,51,7893,128
128,51,7931,8
128,52,8008,128
128,52,8046,128
128,52,8084,9
128,53,8161,128
128,53,8199,128
128,53,8239,9
128,54,8315,128
128,54,8353,128
128,54,8392,12
128,55,8469,128
128,55,8507,128
128,55,8546,12
128,56,8622,128
128,56,8662,128
128,56,8700,11
128,57,8776,128
128,57,8814,128
128,57,8854,6
128,58,8929,128
128,58,8968,128
128,58,9008,8
128,59,9084,128
128,59,9123,128
128,59,9161,5
128,60,9238,128
128,60,9276,128
128,60,9315,5
128,61,9391,128
128,61,9430,128
128,61,9468,6
128,62,9546,128
128,62,9583,128
128,62,9621,5
128,63,9698,128
128,63,9736,128
128,64,9850,128
128,64,9890,128
128,65,10003,128
128,65,10043,128
128,65,10081,7
128,66,10157,128
128,66,10196,128
128,66,10235,9
128,67,10310,128
128,67,10350,128
128,67,10388,6
128,68,10466,128
128,68,10503,128
128,68,10542,5
128,69,10619,128
128,69,10657,128
128,69,10696,9
128,70,10773,128
128,70,10811,128
128,70,10849,6
128,71,10926,128
128,71,10964,128
128,71,11004,8
128,72,11079,128
128,72,11120,128
128,72,11157,10
128,73,11233,128
128,73,11272,128
128,73,11311,3
128,74,11386,128
128,74,11425,128
128,74,11465,12
128,75,11540,128
128,75,11580,128
128,75,11618,6
128,76,11696,128
128,76,11733,128
128,76,11771,11
128,77,11848,128
128,77,11887,128
128,77,11925,3
128,78,12003,128
128,78,12041,128
128,78,12079,3
128,79,12155,128
128,79,12195,128
128,79,12232,8
128,80,12309,128
128,80,12347,128
128,80,12387,4
128,81,12463,128
128,81,12501,128
128,81,12540,5
128,82,12617,128
128,82,12656,128
128,82,12694,9
128,83,12771,128
128,83,12809,128
128,83,12847,6
128,84,12925,128
128,84,13001,126
128,85,13077,128
128,85,13115,128
128,86,13230,128
128,86,13268,128
128,86,13306,7
128,87,13382,128
128,87,13423,128
128,87,13460,8
128,88,13537,128
128,88,13575,128
128,88,13614,8
128,89,13690,128
128,89,13729,128
128,89,13767,8
128,90,13845,128
128,90,13884,128
128,90,13922,11
128,91,13998,128
128,91,14038,128
128,91,14075,4
128,92,14152,128
128,92,14190,128
128,92,14229,3
128,93,14305,128
128,93,14344,128
128,94,14458,128
128,94,14496,128
128,94,14536,5
128,95,14613,128
128,95,14651,128
128,95,14690,7
128,96,14765,128
128,96,14805,128
128,96,14843,7
128,97,14920,128
128,97,14958,128
128,97,14996,7
128,98,15073,128
128,98,15112,128
128,98,15150,4
128,99,15227,128
128,99,15265,128
128,100,15380,128
128,100,15417,128
128,100,15456,5
128,101,15533,128
128,101,15571,128
128,101,15610,5
128,102,15686,128
128,102,15726,128
128,102,15765,3
128,103,15841,128
128,103,15881,128
128,103,15918,7
128,104,15995,128
128,104,16034,128
128,104,16072,10
128,105,16148,128
128,105,16187,128
128,105,16225,6
128,106,16302,128
128,106,16341,128
128,106,16378,11
128,107,16456,128
128,107,16494,128
128,107,16533,6
128,108,16609,128
128,108,16647,128
128,109,16761,128
128,109,16801,128
128,109,16839,6
128,110,16915,128
128,110,16953,128
128,110,16992,4
128,111,17068,128
128,111,17108,128
128,111,17147,8
128,112,17223,128
128,112,17262,128
128,112,17300,7
128,113,17377,128
128,113,17416,128
128,113,17453,3
128,114,17531,128
128,114,17569,128
128,114,17607,7
128,115,17684,128
128,115,17722,128
128,115,17761,15
128,116,17838,128
128,116,17876,128
128,116,17915,5
128,117,17991,128
128,117,18029,128
128,117,18069,13
128,118,18145,128
128,118,18184,128
128,118,18222,12
128,119,18299,128
128,119,18339,128
128,119,18376,10
128,120,18453,128
128,120,18492,128
128,120,18530,16
128,121,18607,128
128,121,18645,128
128,121,18683,8
128,122,18760,128
128,122,18798,128
128,122,18837,10
128,123,18914,128
128,123,18952,128
128,124,19066,128
128,124,19105,128
128,124,19143,11
128,125,19219,128
128,125,19259,128
128,125,19298,8
128,126,19373,128
128,126,19413,128
128,126,19451,13
128,127,19528,128
128,127,19566,128
128,127,19605,11
128,128,19681,128
128,128,19720,128
128,128,19758,3
128,129,19835,128
128,129,19873,128
128,129,19912,8
128,130,19989,128
128,130,20027,128
128,130,20065,13
128,131,20143,128
128,131,20181,128
128,131,20219,9
128,132,20296,128
128,132,20335,128
128,132,20374,10
128,133,20451,128
128,133,20489,128
128,133,20526,11
128,134,20603,128
128,134,20642,128
128,134,20680,6
128,135,20756,128
128,135,20797,128
128,135,20835,9
128,136,20910,128
128,136,20950,128
128,136,20988,10
128,137,21065,128
128,137,21104,128
128,137,21141,12
128,138,21218,128
128,138,21257,128
128,138,21296,12
128,139,21373,128
128,139,21410,128
128,139,21450,14
128,140,21525,128
128,140,21565,128
128,140,21603,13
128,141,21679,128
128,141,21718,128
128,141,21757,10
128,142,21832,128
128,142,21872,128
128,142,21910,14
128,143,21987,128
128,143,22025,128
128,143,22064,10
128,144,22140,128
128,144,22180,128
128,144,22217,12
128,145,22293,128
128,145,22333,128
128,145,22371,8
128,146,22448,128
128,146,22486,128
128,146,22526,9
128,147,22602,128
128,147,22640,128
128,147,22678,12
128,148,22755,128
128,148,22793,128
128,148,22832,9
128,149,22908,128
128,149,22947,128
128,149,22987,8
128,150,23062,128
128,150,23102,128
128,151,23215,128
128,151,23254,128
128,151,23293,13
128,152,23369,128
128,152,23408,128
128,152,23446,12
128,153,23523,128
128,153,23561,128
128,153,23600,6
128,154,23676,128
128,154,23716,128
128,154,23754,10
128,155,23830,128
128,155,23869,128
128,155,23907,11
128,156,23984,128
128,156,24022,128
128,156,24062,10
128,157,24137,128
128,157,24176,128
128,157,24215,7
128,158,24290,128
128,158,24331,128
128,158,24368,8
128,159,24445,128
128,159,24484,128
128,159,24523,13
128,160,24599,128
128,160,24638,128
128,160,24676,10
128,161,24754,128
128,161,24791,128
128,161,24829,9
128,162,24906,128
128,162,24944,128
128,162,24983,13
128,163,25060,128
128,163,25098,128
128,163,25136,3
128,164,25213,128
128,164,25253,128
128,164,25291,3
128,165,25366,128
128,165,25406,128
128,165,25445,12
128,166,25521,128
128,166,25560,128
128,166,25598,10
128,167,25674,128
128,167,25714,128
128,167,25752,6
128,168,25828,128
128,168,25867,128
128,168,25906,9
128,169,25981,128
128,169,26022,128
128,169,26059,12
128,170,26136,128
128,170,26175,128
128,170,26213,8
128,171,26289,128
128,171,26328,128
128,171,26367,6
128,172,26442,128
128,172,26481,128
128,172,26521,12
128,173,26596,128
128,173,26637,128
128,173,26675,9
128,174,26751,128
128,174,26790,128
128,174,26827,10
128,175,26905,128
128,175,26943,128
128,175,26981,8
128,176,27058,128
128,176,27097,128
128,176,27135,9
128,177,27213,128
128,177,27250,128
128,177,27288,5
128,178,27365,128
128,178,27403,128
128,178,27442,10
128,179,27519,128
128,179,27558,128
128,179,27599,12
128,180,27673,128
128,180,27712,128
128,180,27749,6
128,181,27827,128
128,181,27864,128
128,181,27904,7
128,182,27980,128
128,182,28019,128
128,182,28057,12
128,183,28134,128
128,183,28172,128
128,183,28211,8
128,184,28288,128
128,184,28326,128
128,184,28364,9
128,185,28442,128
128,185,28479,128
128,185,28519,14
128,186,28595,128
128,186,28634,128
128,186,28673,16
128,187,28748,128
128,187,28788,128
128,187,28826,12
128,188,28902,128
128,188,28941,128
128,188,28980,8
128,189,29055,128
128,189,29094,128
128,189,29133,6
128,190,29210,128
128,190,29249,128
128,190,29286,9
128,191,29364,128
128,191,29402,128
128,191,29440,12
128,192,29518,128
128,192,29556,128
128,192,29594,6
128,193,29671,128
128,193,29709,128
128,193,29749,13
128,194,29824,128
128,194,29864,128
128,194,29902,7
128,195,29978,128
128,195,30017,128
128,195,30056,5
128,196,30132,128
128,196,30171,128
128,196,30209,8
128,197,30286,128
128,197,30324,128
128,197,30364,8
128,198,30440,128
128,198,30479,128
128,198,30517,11
128,199,30594,128
128,199,30638,128
128,199,30670,5
128,200,30747,128
128,200,30786,128
128,201,30899,128
128,201,30938,128
128,201,30976,13
128,202,31053,128
128,202,31091,128
128,202,31131,6
128,203,31208,128
128,203,31245,128
128,204,31360,128
128,204,31399,128
128,204,31437,7
128,205,31514,128
128,205,31552,128
128,205,31590,15
128,206,31667,128
128,206,31706,128
128,206,31744,3
128,207,31821,128
128,207,31859,128
128,207,31898,7
128,208,31975,128
128,208,32013,128
128,209,32128,128
128,209,32167,128
128,209,32204,7
128,210,32281,128
128,210,32358,124
128,211,32434,128
128,211,32474,128
128,211,32511,6
128,212,32587,128
128,212,32625,128
128,212,32665,8
128,213,32740,128
128,213,32779,128
128,213,32818,10
128,214,32895,128
128,214,32933,128
128,214,32972,9
128,215,33049,128
128,215,33086,128
128,215,33125,10
128,216,33202,128
128,216,33241,128
128,216,33280,9
128,217,33356,128
128,217,33395,128
128,217,33432,11
128,218,33509,128
128,218,33549,128
128,218,33587,9
128,219,33663,128
128,219,33702,128
128,219,33741,14
128,220,33817,128
128,220,33856,128
128,220,33894,7
128,221,33971,128
128,221,34010,128
128,221,34048,8
128,222,34125,128
128,222,34163,128
128,222,34201,8
128,223,34279,128
128,223,34316,128
128,223,34355,10
128,224,34432,128
128,224,34470,128
128,224,34509,5
128,225,34586,128
128,225,34625,128
128,225,34663,8
128,226,34738,128
128,226,34778,128
128,226,34817,8
128,227,34893,128
128,227,34933,128
128,227,34970,7
128,228,35047,128
128,228,35086,128
128,228,35124,11
128,229,35200,128
128,229,35239,128
128,229,35278,11
128,230,35354,128
128,230,35393,128
128,230,35431,9
128,231,35508,128
128,231,35546,128
128,231,35584,10
128,232,35661,128
128,232,35699,128
128,232,35739,11
128,233,35815,128
128,233,35853,128
128,233,35892,12
128,234,35968,128
128,234,36007,128
128,234,36047,6
128,235,36122,128
128,235,36162,128
128,235,36200,10
128,236,36277,128
128,236,36314,128
128,236,36353,12
128,237,36430,128
128,237,36469,128
128,237,36507,9
128,238,36584,128
128,238,36622,128
128,238,36660,6
128,239,36737,128
128,239,36775,128
128,239,36814,8
128,240,36890,128
128,240,36930,128
128,240,36968,7
128,241,37045,128
128,241,37083,128
128,241,37121,11
128,242,37198,128
128,242,37236,128
128,242,37276,15
128,243,37352,128
128,243,37391,128
128,243,37430,9
128,244,37506,128
128,244,37544,128
128,244,37584,10
128,245,37659,128
128,245,37699,128
128,245,37736,11
128,246,37813,128
128,246,37852,128
128,246,37890,10
128,247,37967,128
128,247,38005,128
128,247,38045,11
128,248,38120,128
128,248,38160,128
128,248,38198,6
128,249,38274,128
128,249,38312,128
128,249,38352,11
128,250,38427,128
128,250,38467,128
128,250,38506,6
128,251,38582,128
128,251,38621,128
128,251,38659,6
128,252,38737,128
128,252,38774,128
128,252,38812,7
128,253,38888,128
128,253,38928,128
128,254,39043,128
128,254,39080,128
128,254,39120,7
128,255,39196,128
128,255,39235,128
128,255,39272,7
128,256,39349,128
128,256,39387,128
128,256,39426,14
128,257,39503,128
128,257,39541,128
128,257,39580,12
128,258,39656,128
128,258,39696,128
128,258,39734,7
128,259,39811,128
128,259,39849,128
128,259,39888,12
128,260,39964,128
128,260,40003,128
128,260,40041,12
128,261,40117,128
128,261,40157,128
128,261,40195,8
128,262,40272,128
128,262,40310,128
128,262,40349,10
128,263,40424,128
128,263,40465,128
128,263,40503,10
128,264,40579,128
128,264,40617,128
128,264,40656,5
128,265,40732,128
128,265,40772,128
128,265,40809,4
128,266,40886,128
128,266,40925,128
128,266,40964,9
128,267,41039,128
128,267,41079,128
128,267,41117,14
128,268,41195,128
128,268,41232,128
128,268,41270,13
128,269,41348,128
128,269,41386,128
128,269,41425,13
128,270,41501,128
128,270,41540,128
128,270,41578,14
128,271,41655,128
128,271,41693,128
128,271,41733,12
128,272,41808,128
128,272,41847,128
128,272,41886,8
128,273,41962,128
128,273,42001,128
128,273,42040,11
128,274,42115,128
128,274,42155,128
128,274,42194,9
128,275,42269,128
128,275,42309,128
128,275,42347,13
128,276,42424,128
128,276,42462,128
128,276,42500,10
128,277,42576,128
128,277,42616,128
128,277,42654,7
128,278,42731,128
128,278,42769,128
128,278,42807,9
128,279,42885,128
128,279,42923,128
128,279,42961,12
128,280,43037,128
128,280,43076,128
128,280,43116,7
128,281,43191,128
128,281,43231,128
128,281,43269,13
128,282,43345,128
128,282,43386,128
128,282,43423,13
128,283,43499,128
128,283,43538,128
128,283,43576,6
128,284,43654,128
128,284,43692,128
128,284,43730,9
128,285,43807,128
128,285,43845,128
128,285,43883,13
128,286,43961,128
128,286,43999,128
128,286,44037,6
128,287,44114,128
128,287,44153,128
128,287,44192,12
128,288,44267,128
128,288,44307,128
128,288,44345,12
128,289,44421,128
128,289,44460,128
128,289,44499,13
128,290,44576,128
128,290,44614,128
128,290,44652,11
128,291,44728,128
128,291,44768,128
128,291,44806,9
128,292,44883,128
128,292,44921,128
128,292,44959,12
128,293,45036,128
128,293,45075,128
128,293,45113,8
128,294,45190,128
128,294,45229,128
128,294,45267,8
128,295,45344,128
128,295,45382,128
128,295,45421,8
128,296,45497,128
128,296,45536,128
128,296,45575,13
128,297,45650,128
128,297,45690,128
128,297,45728,11
128,298,45805,128
128,298,45844,128
128,298,45882,8
128,299,45959,128
128,299,45997,128
128,299,46035,14
128,300,46112,128
128,300,46151,128
128,300,46189,10
128,301,46266,128
128,301,46304,128
128,301,46343,7
128,302,46420,128
128,302,46459,128
128,302,46498,15
128,303,46574,128
128,303,46613,128
128,303,46652,8
128,304,46726,128
128,304,46766,128
128,304,46805,8
128,305,46881,128
128,305,46919,128
128,305,46958,6
128,306,47035,128
128,306,47072,128
128,306,47112,10
128,307,47188,128
128,307,47227,128
128,307,47265,11
128,308,47342,128
128,308,47381,128
128,308,47419,8
128,309,47496,128
128,309,47533,128
128,309,47572,10
128,310,47649,128
128,310,47688,128
128,310,47726,7
128,311,47802,128
128,311,47843,128
128,311,47881,5
128,312,47956,128
128,312,47996,128
128,312,48034,11
128,313,48111,128
128,313,48149,128
128,313,48187,13
128,314,48264,128
128,314,48303,128
128,314,48342,8
128,315,48417,128
128,315,48456,128
128,315,48495,13
128,316,48572,128
128,316,48610,128
128,316,48648,12
128,317,48725,128
128,317,48764,128
128,317,48803,7
128,318,48878,128
128,318,48918,128
128,318,48956,5
128,319,49032,128
128,319,49071,128
128,319,49109,4
128,320,49185,128
128,320,49224,128
128,320,49264,9
128,321,49339,128
128,321,49379,128
128,321,49417,10
128,322,49494,128
128,322,49532,128
128,322,49571,11
128,323,49648,128
128,323,49686,128
128,323,49725,5
128,324,49801,128
128,324,49839,128
128,324,49878,4
128,325,49955,128
128,325,49993,128
128,325,50033,11
128,326,50108,128
128,326,50147,128
128,326,50185,17
128,327,50262,128
128,327,50300,128
128,327,50340,10
128,328,50415,128
128,328,50455,128
128,328,50493,17
128,329,50569,128
128,329,50609,128
128,329,50646,14
128,330,50723,128
128,330,50762,128
128,330,50800,5
128,331,50877,128
128,331,50916,128
128,331,50954,12
128,332,51031,128
128,332,51069,128
128,332,51107,12
128,333,51184,128
128,333,51224,128
128,333,51261,7
128,334,51338,128
128,334,51377,128
128,334,51416,9
128,335,51492,128
128,335,51530,128
128,335,51570,11
128,336,51645,128
128,336,51685,128
128,336,51723,21
128,337,51800,128
128,337,51838,128
128,337,51877,9
128,338,51953,128
128,338,51992,128
128,338,52030,12
128,339,52108,128
128,339,52146,128
128,339,52183,14
128,340,52261,128
128,340,52298,128
128,340,52337,11
128,341,52414,128
128,341,52453,128
128,341,52492,7
128,342,52568,128
128,342,52607,128
128,342,52645,11
128,343,52721,128
128,343,52761,128
128,343,52799,10
128,344,52876,128
128,344,52914,128
128,344,52952,13
128,345,53029,128
128,345,53068,128
128,345,53106,6
128,346,53183,128
128,346,53221,128
128,346,53259,10
128,347,53336,128
128,347,53375,128
128,347,53413,8
128,348,53491,128
128,348,53528,128
128,348,53567,7
128,349,53644,128
128,349,53683,128
128,349,53721,9
128,350,53798,128
128,350,53837,128
128,350,53874,12
128,351,53952,128
128,351,53989,128
128,351,54028,8
128,352,54105,128
128,352,54144,128
128,352,54182,11
128,353,54259,128
128,353,54297,128
128,353,54335,15
128,354,54413,128
128,354,54451,128
128,354,54490,11
128,355,54566,128
128,355,54605,128
128,355,54643,11
128,356,54720,128
128,356,54759,128
128,356,54797,14
128,357,54873,128
128,357,54911,128
128,357,54951,8
128,358,55026,128
128,358,55066,128
128,358,55105,12
128,359,55180,128
128,359,55220,128
128,359,55258,5
128,360,55334,128
128,360,55374,128
128,360,55412,16
128,361,55488,128
128,361,55527,128
128,361,55565,15
128,362,55642,128
128,362,55680,128
128,362,55719,6
128,363,55795,128
128,363,55834,128
128,363,55873,8
128,364,55949,128
128,364,55987,128
128,364,56026,13
128,365,56102,128
128,365,56142,128
128,365,56180,13
128,366,56257,128
128,366,56296,128
128,366,56334,14
128,367,56410,128
128,367,56449,128
128,367,56488,9
128,368,56563,128
128,368,56603,128
128,368,56641,12
128,369,56718,128
128,369,56756,128
128,369,56795,10
128,370,56872,128
128,370,56911,128
128,370,56949,11
128,371,57025,128
128,371,57064,128
128,371,57102,8
128,372,57179,128
128,372,57218,128
128,372,57256,16
128,373,57332,128
128,373,57372,128
128,373,57410,10
128,374,57486,128
128,374,57525,128
128,374,57564,9
128,375,57639,128
128,375,57679,128
128,375,57717,13
128,376,57794,128
128,376,57833,128
128,376,57871,13
128,377,57948,128
128,377,57986,128
128,377,58024,13
128,378,58101,128
128,378,58139,128
128,378,58178,11
128,379,58254,128
128,379,58293,128
128,379,58333,6
128,380,58408,128
128,380,58447,128
128,380,58486,9
128,381,58561,128
128,381,58601,128
128,381,58640,13
128,382,58715,128
128,382,58755,128
128,382,58793,6
128,383,58870,128
128,383,58909,128
128,383,58947,11
128,384,59024,128
128,384,59062,128
128,384,59100,13
128,385,59177,128
128,385,59216,128
128,385,59254,10
128,386,59331,128
128,386,59369,128
128,386,59408,13
128,387,59484,128
128,387,59524,128
128,387,59562,13
128,388,59638,128
128,388,59677,128
128,388,59716,9
128,389,59791,128
128,389,59831,128
128,389,59870,8
128,390,59945,128
128,390,59984,128
128,390,60023,9
128,391,60099,128
128,391,60138,128
128,391,60176,5
128,392,60253,128
128,392,60292,128
128,392,60330,8
128,393,60407,128
128,393,60445,128
128,393,60483,9
128,394,60560,128
128,394,60600,128
128,394,60638,17
128,395,60714,128
128,395,60754,128
128,395,60792,11
128,396,60868,128
128,396,60906,128
128,396,60946,15
128,397,61022,128
128,397,61061,128
128,397,61098,13
128,398,61174,128
128,398,61215,128
128,398,61252,12
128,399,61328,128
128,399,61368,128
128,399,61406,9
128,400,61483,128
128,400,61521,128
128,400,61559,9
128,401,61637,128
128,401,61674,128
128,401,61713,13
128,402,61790,128
128,402,61828,128
128,402,61868,7
128,403,61943,128
128,403,61983,128
128,403,62020,8
128,404,62097,128
128,404,62135,128
128,404,62175,12
128,405,62250,128
128,405,62290,128
128,405,62329,11
128,406,62405,128
128,406,62444,128
128,406,62482,5
128,407,62559,128
128,407,62597,128
128,407,62635,6
128,408,62713,128
128,408,62751,128
128,408,62789,12
128,409,62866,128
128,409,62904,128
128,409,62943,19
128,410,63019,128
128,410,63059,128
128,410,63097,11
128,411,63173,128
128,411,63212,128
128,411,63251,13
128,412,63326,128
128,412,63366,128
128,412,63405,10
128,413,63481,128
128,413,63520,128
128,413,63558,7
128,414,63635,128
128,414,63673,128
128,414,63711,9
128,415,63788,128
128,415,63828,128
128,415,63865,9
128,416,63942,128
128,416,63980,128
128,416,64019,12
128,417,64096,128
128,417,64134,128
128,417,64173,10
128,418,64250,128
128,418,64287,128
128,418,64327,17
128,419,64402,128
128,419,64442,128
128,419,64481,11
128,420,64556,128
128,420,64596,128
128,420,64633,12
128,421,64710,128
128,421,64749,128
128,421,64788,7
128,422,64864,128
128,422,64902,128
128,422,64941,11
128,423,65018,128
128,423,65056,128
128,423,65095,8
128,424,65172,128
128,424,65210,128
128,424,65248,12
128,425,65325,128
128,425,65363,128
128,425,65402,10
128,426,65479,128
128,426,65518,128
128,426,65557,8
128,427,65632,128
128,427,65673,128
128,427,65710,12
128,428,65787,128
128,428,65825,128
128,428,65864,10
128,429,65940,128
128,429,65979,128
128,429,66018,10
128,430,66094,128
128,430,66133,128
128,430,66170,4
128,431,66248,128
128,431,66286,128
128,431,66324,9
128,432,66401,128
128,432,66439,128
128,432,66478,9
128,433,66555,128
128,433,66593,128
128,433,66633,10
128,434,66708,128
128,434,66747,128
128,434,66786,6
128,435,66862,128
128,435,66901,128
128,435,66940,5
128,436,67016,128
128,436,67055,128
128,436,67093,11
128,437,67170,128
128,437,67209,128
128,437,67247,10
128,438,67324,128
128,438,67362,128
128,438,67400,10
128,439,67477,128
128,439,67515,128
128,439,67554,7
128,440,67631,128
128,440,67670,128
128,440,67707,13
128,441,67785,128
128,441,67824,128
128,441,67862,10
128,442,67938,128
128,442,67977,128
128,442,68016,10
128,443,68091,128
128,443,68132,128
128,443,68169,10
128,444,68246,128
128,444,68285,128
128,444,68323,11
128,445,68399,128
128,445,68439,128
128,445,68476,8
128,446,68553,128
128,446,68592,128
128,446,68630,7
128,447,68707,128
128,447,68745,128
128,447,68784,12
128,448,68861,128
128,448,68899,128
128,448,68938,8
128,449,69014,128
128,449,69052,128
128,449,69092,14
128,450,69167,128
128,450,69207,128
128,450,69246,9
128,451,69322,128
128,451,69361,128
128,451,69399,13
128,452,69474,128
128,452,69514,128
128,452,69552,12
128,453,69629,128
128,453,69668,128
128,453,69706,8
128,454,69784,128
128,454,69821,128
128,454,69859,11
128,455,69937,128
128,455,69974,128
128,455,70013,12
128,456,70090,128
128,456,70128,128
128,456,70167,15
128,457,70243,128
128,457,70283,128
128,457,70321,7
128,458,70398,128
128,458,70435,128
128,458,70475,7
128,459,70550,128
128,459,70590,128
128,459,70629,10
128,460,70705,128
128,460,70744,128
128,460,70782,14
128,461,70859,128
128,461,70898,128
128,461,70935,14
128,462,71013,128
128,462,71051,128
128,462,71089,11
128,463,71166,128
128,463,71204,128
128,463,71243,15
128,464,71319,128
128,464,71359,128
128,464,71397,6
128,465,71473,128
128,465,71512,128
128,465,71551,8
128,466,71626,128
128,466,71666,128
128,466,71705,11
128,467,71781,128
128,467,71820,128
128,467,71858,9
128,468,71934,128
128,468,71973,128
128,468,72011,11
128,469,72088,128
128,469,72128,128
128,469,72165,11
128,470,72242,128
128,470,72280,128
128,470,72320,9
128,471,72396,128
128,471,72434,128
128,471,72473,12
128,472,72549,128
128,472,72587,128
128,472,72627,12
128,473,72702,128
128,473,72742,128
128,473,72781,17
128,474,72856,128
128,474,72896,128
128,474,72934,16
128,475,73010,128
128,475,73049,128
128,475,73087,16
128,476,73164,128
128,476,73203,128
128,476,73241,11
128,477,73318,128
128,477,73356,128
128,477,73395,12
128,478,73472,128
128,478,73511,128
128,478,73548,11
128,479,73625,128
128,479,73663,128
128,479,73702,5
128,480,73778,128
128,480,73818,128
128,480,73856,15
128,481,73932,128
128,481,73971,128
128,481,74010,8
128,482,74085,128
128,482,74125,128
128,482,74164,7
128,483,74240,128
128,483,74280,128
128,483,74317,9
128,484,74394,128
128,484,74433,128
128,484,74471,11
128,485,74548,128
128,485,74586,128
128,485,74625,3
128,486,74702,128
128,486,74740,128
128,486,74778,8
128,487,74855,128
128,487,74893,128
128,487,74933,9
128,488,75008,128
128,488,75048,128
128,488,75085,8
128,489,75162,128
128,489,75201,128
128,489,75240,8
128,490,75315,128
128,490,75355,128
128,490,75393,5
128,491,75470,128
128,491,75508,128
128,491,75547,13
128,492,75623,128
128,492,75662,128
128,492,75700,11
128,493,75777,128
128,493,75815,128
128,493,75854,9
128,494,75931,128
128,494,75969,128
128,494,76007,6
128,495,76085,128
128,495,76124,128
128,495,76162,13
128,496,76239,128
128,496,76277,128
128,496,76316,6
128,497,76391,128
128,497,76430,128
128,497,76469,5
128,498,76546,128
128,498,76585,128
128,499,76699,128
128,499,76737,128
128,499,76775,6
128,500,76852,128
128,500,76891,128
128,500,76929,9
128,501,77006,128
128,501,77044,128
128,501,77083,13
128,502,77160,128
128,502,77198,128
128,502,77237,13
128,503,77313,128
128,503,77351,128
128,503,77391,13
128,504,77466,128
128,504,77506,128
128,504,77545,13
128,505,77621,128
128,505,77659,128
128,505,77698,15
128,506,77774,128
128,506,77813,128
128,506,77852,17
128,507,77928,128
128,507,77967,128
128,507,78005,10
128,508,78083,128
128,508,78120,128
128,508,78158,9
128,509,78236,128
128,509,78273,128
128,509,78313,7
128,510,78389,128
128,510,78428,128
128,510,78466,11
128,511,78542,128
128,511,78582,128
128,511,78620,16
128,512,78696,128
128,512,78734,128
